1-58 2-36 3-52 4-51 5-32 6-75 7-62 8-21 9-43 10-46 11-30 12-48 13-52 14-63 15-71 16-71 
1-39 2-28 3-45 4-73 5-56 6-52 7-49 8-33 9-39 10-54 11-47 12-50 13-34 14-68 15-67 16-29 
1-61 2-51 3-24 4-34 5-52 6-40 7-49 8-71 9-27 10-69 11-44 12-57 13-55 14-49 15-66 16-69 
1-49 2-57 3-52 4-49 5-65 6-79 7-43 8-65 9-34 10-45 11-56 12-34 13-18 14-21 15-35 16-40 
1-41 2-22 3-56 4-62 5-52 6-68 7-54 8-54 9-39 10-46 11-36 12-28 13-53 14-39 15-50 16-78 
1-54 2-43 3-27 4-45 5-52 6-38 7-39 8-1 9-58 10-50 11-42 12-72 13-46 14-21 15-57 16-39 
1-70 2-57 3-70 4-23 5-40 6-44 7-61 8-56 9-57 10-84 11-30 12-79 13-40 14-30 15-66 16-31 
1-60 2-40 3-52 4-57 5-77 6-62 7-34 8-62 9-42 10-65 11-63 12-50 13-41 14-39 15-47 16-28 
1-75 2-53 3-49 4-55 5-43 6-26 7-41 8-71 9-57 10-37 11-85 12-32 13-25 14-41 15-46 16-39 
1-37 2-11 3-35 4-88 5-67 6-53 7-41 8-64 9-64 10-79 11-29 12-30 13-40 14-32 15-68 16-53 
1-80 2-42 3-44 4-60 5-53 6-39 7-74 8-34 9-43 10-42 11-38 12-7 13-65 14-76 15-43 16-62 
1-45 2-27 3-25 4-45 5-20 6-43 7-70 8-67 9-71 10-67 11-59 12-56 13-35 14-24 15-40 16-63 
1-19 2-53 3-44 4-58 5-68 6-39 7-66 8-52 9-47 10-42 11-41 12-31 13-51 14-68 15-53 16-67 
1-24 2-61 3-46 4-49 5-33 6-26 7-53 8-21 9-56 10-48 11-44 12-10 13-23 14-77 15-76 16-62 
1-69 2-71 3-75 4-44 5-69 6-44 7-66 8-29 9-77 10-63 11-65 12-51 13-32 14-45 15-58 16-59 
1-61 2-101 3-52 4-24 5-74 6-45 7-53 8-46 9-33 10-45 11-65 12-56 13-51 14-14 15-26 16-68 
1-23 2-44 3-33 4-56 5-44 6-43 7-77 8-69 9-60 10-64 11-37 12-47 13-44 14-66 15-73 16-44 
1-46 2-43 3-46 4-58 5-53 6-64 7-59 8-63 9-37 10-50 11-56 12-42 13-46 14-39 15-67 16-41 
1-76 2-18 3-79 4-64 5-65 6-57 7-59 8-56 9-29 10-8 11-39 12-31 13-61 14-49 15-50 16-29 
1-22 2-25 3-49 4-65 5-46 6-36 7-57 8-47 9-25 10-39 11-21 12-30 13-40 14-39 15-63 16-43 
1-39 2-39 3-31 4-66 5-25 6-34 7-50 8-72 9-45 10-57 11-69 12-52 13-41 14-37 15-76 16-24 
1-51 2-74 3-46 4-74 5-43 6-54 7-48 8-52 9-74 10-15 11-58 12-56 13-68 14-30 15-60 16-56 
1-7 2-44 3-70 4-45 5-28 6-62 7-51 8-37 9-38 10-42 11-43 12-50 13-24 14-41 15-41 16-21 
1-64 2-22 3-48 4-43 5-66 6-45 7-50 8-33 9-47 10-55 11-64 12-62 13-37 14-50 15-37 16-70 
1-42 2-58 3-47 4-55 5-47 6-44 7-40 8-38 9-61 10-57 11-49 12-77 13-43 14-52 15-56 16-32 
1-48 2-16 3-48 4-30 5-68 6-69 7-54 8-71 9-57 10-53 11-73 12-53 13-42 14-54 15-21 16-80 
1-47 2-47 3-42 4-53 5-24 6-47 7-60 8-22 9-26 10-44 11-75 12-30 13-35 14-35 15-56 16-40 
1-31 2-24 3-60 4-57 5-36 6-26 7-16 8-42 9-46 10-48 11-25 12-67 13-36 14-50 15-35 16-43 
1-56 2-69 3-61 4-36 5-40 6-68 7-43 8-25 9-27 10-71 11-65 12-59 13-49 14-47 15-24 16-65 
1-52 2-87 3-84 4-53 5-62 6-39 7-47 8-57 9-47 10-76 11-74 12-60 13-51 14-56 15-46 16-53 
1-46 2-58 3-67 4-19 5-54 6-37 7-56 8-67 9-53 10-38 11-34 12-29 13-44 14-49 15-34 16-50 
1-44 2-52 3-32 4-43 5-39 6-78 7-56 8-31 9-83 10-50 11-39 12-43 13-48 14-32 15-58 16-60 
1-39 2-32 3-45 4-68 5-71 6-41 7-56 8-47 9-60 10-41 11-26 12-60 13-47 14-27 15-43 16-71 
1-14 2-41 3-59 4-65 5-42 6-36 7-60 8-46 9-24 10-68 11-17 12-59 13-23 14-55 15-25 16-53 
1-65 2-74 3-58 4-41 5-32 6-61 7-30 8-37 9-53 10-28 11-71 12-21 13-39 14-87 15-89 16-55 
1-59 2-41 3-40 4-30 5-45 6-68 7-52 8-25 9-58 10-32 11-62 12-12 13-54 14-48 15-32 16-59 
1-58 2-50 3-71 4-33 5-55 6-52 7-64 8-53 9-56 10-29 11-52 12-43 13-54 14-45 15-47 16-59 
1-58 2-53 3-43 4-65 5-27 6-37 7-34 8-29 9-20 10-47 11-23 12-86 13-66 14-78 15-63 16-35 
1-49 2-62 3-34 4-22 5-55 6-61 7-64 8-48 9-34 10-51 11-64 12-56 13-71 14-46 15-64 16-46 
1-41 2-52 3-24 4-24 5-25 6-56 7-31 8-85 9-40 10-43 11-61 12-69 13-53 14-66 15-58 16-53 
1-21 2-46 3-40 4-47 5-40 6-63 7-25 8-73 9-38 10-61 11-39 12-43 13-29 14-47 15-79 16-81 
1-42 2-10 3-28 4-64 5-69 6-53 7-71 8-33 9-39 10-50 11-55 12-64 13-39 14-36 15-40 16-56 
1-35 2-60 3-18 4-22 5-57 6-91 7-76 8-57 9-21 10-74 11-35 12-52 13-93 14-66 15-54 16-33 
1-13 2-64 3-39 4-49 5-74 6-54 7-42 8-20 9-56 10-45 11-53 12-41 13-41 14-54 15-74 16-58 
1-48 2-37 3-28 4-50 5-35 6-60 7-35 8-27 9-69 10-47 11-26 12-51 13-58 14-43 15-34 16-42 
1-65 2-44 3-63 4-32 5-32 6-54 7-51 8-46 9-15 10-39 11-38 12-68 13-81 14-55 15-35 16-52 
1-27 2-64 3-58 4-36 5-35 6-44 7-52 8-55 9-62 10-42 11-41 12-71 13-50 14-54 15-32 16-51 
1-47 2-52 3-19 4-71 5-43 6-38 7-65 8-18 9-32 10-49 11-49 12-39 13-36 14-56 15-61 16-66 
1-62 2-49 3-46 4-33 5-38 6-31 7-38 8-59 9-48 10-38 11-74 12-47 13-32 14-46 15-16 16-44 
1-65 2-83 3-48 4-50 5-48 6-63 7-86 8-61 9-53 10-36 11-56 12-66 13-17 14-61 15-53 16-55 
1-29 2-58 3-42 4-24 5-75 6-49 7-50 8-45 9-29 10-72 11-48 12-83 13-29 14-50 15-45 16-39 
1-71 2-69 3-69 4-40 5-36 6-31 7-14 8-37 9-57 10-38 11-30 12-54 13-31 14-64 15-58 16-68 
1-27 2-73 3-43 4-47 5-13 6-30 7-27 8-35 9-2 10-59 11-61 12-56 13-62 14-24 15-45 16-39 
1-37 2-45 3-66 4-44 5-63 6-30 7-23 8-33 9-40 10-23 11-49 12-44 13-44 14-45 15-37 16-28 
1-34 2-55 3-28 4-63 5-71 6-51 7-71 8-54 9-51 10-58 11-63 12-60 13-27 14-34 15-39 16-43 
1-35 2-61 3-39 4-49 5-61 6-45 7-44 8-56 9-56 10-76 11-49 12-62 13-56 14-61 15-30 16-61 
1-68 2-64 3-72 4-76 5-74 6-55 7-26 8-38 9-56 10-28 11-44 12-40 13-62 14-53 15-27 16-48 
1-31 2-42 3-62 4-51 5-43 6-86 7-62 8-36 9-43 10-36 11-34 12-45 13-63 14-62 15-64 16-71 
1-43 2-57 3-45 4-54 5-41 6-20 7-29 8-49 9-30 10-75 11-60 12-53 13-71 14-31 15-107 16-43 
1-47 2-60 3-76 4-79 5-13 6-19 7-53 8-50 9-36 10-19 11-42 12-47 13-43 14-39 15-64 16-42 
1-54 2-65 3-4 4-37 5-40 6-56 7-52 8-46 9-32 10-51 11-45 12-41 13-31 14-44 15-59 16-42 
1-50 2-14 3-47 4-59 5-58 6-27 7-49 8-57 9-43 10-37 11-46 12-47 13-54 14-27 15-54 16-33 
1-63 2-50 3-34 4-51 5-27 6-43 7-78 8-54 9-46 10-21 11-45 12-54 13-59 14-49 15-39 16-57 
1-67 2-21 3-66 4-31 5-40 6-14 7-72 8-44 9-31 10-47 11-31 12-26 13-55 14-31 15-42 16-71 
1-23 2-58 3-69 4-71 5-69 6-51 7-68 8-39 9-53 10-65 11-39 12-36 13-47 14-64 15-56 16-69 
1-46 2-45 3-66 4-31 5-59 6-49 7-62 8-48 9-62 10-47 11-70 12-30 13-65 14-49 15-64 16-89 
1-28 2-23 3-77 4-52 5-25 6-30 7-19 8-43 9-27 10-62 11-63 12-47 13-31 14-56 15-22 16-39 
1-48 2-58 3-49 4-64 5-27 6-44 7-33 8-60 9-51 10-69 11-68 12-39 13-44 14-67 15-25 16-60 
1-52 2-44 3-36 4-54 5-25 6-24 7-41 8-61 9-46 10-58 11-58 12-51 13-37 14-64 15-38 16-35 
1-30 2-62 3-45 4-45 5-45 6-65 7-57 8-75 9-58 10-68 11-41 12-56 13-32 14-41 15-36 16-68 
1-42 2-38 3-48 4-53 5-48 6-77 7-65 8-17 9-27 10-54 11-47 12-45 13-49 14-20 15-56 16-51 
1-50 2-48 3-34 4-32 5-40 6-45 7-54 8-53 9-49 10-64 11-15 12-41 13-30 14-46 15-43 16-40 
1-50 2-63 3-17 4-20 5-37 6-45 7-54 8-54 9-52 10-61 11-56 12-20 13-58 14-34 15-58 16-53 
1-45 2-34 3-52 4-58 5-16 6-34 7-71 8-37 9-56 10-79 11-66 12-47 13-55 14-59 15-24 16-54 
1-27 2-42 3-75 4-75 5-71 6-65 7-59 8-33 9-46 10-31 11-52 12-32 13-50 14-74 15-38 16-60 
1-38 2-51 3-51 4-56 5-24 6-33 7-30 8-61 9-42 10-52 11-40 12-46 13-52 14-64 15-51 16-51 
1-46 2-29 3-27 4-32 5-68 6-36 7-60 8-35 9-38 10-19 11-59 12-58 13-70 14-49 15-59 16-41 
1-48 2-52 3-48 4-52 5-46 6-38 7-52 8-71 9-70 10-61 11-41 12-17 13-59 14-51 15-53 16-33 
1-56 2-67 3-22 4-82 5-38 6-70 7-37 8-46 9-27 10-44 11-63 12-24 13-45 14-62 15-64 16-36 
1-40 2-48 3-62 4-46 5-23 6-38 7-56 8-51 9-46 10-19 11-15 12-29 13-78 14-63 15-44 16-44 
1-55 2-47 3-22 4-50 5-37 6-60 7-41 8-67 9-53 10-21 11-72 12-32 13-71 14-47 15-25 16-73 
1-59 2-54 3-46 4-23 5-74 6-38 7-61 8-34 9-58 10-54 11-34 12-59 13-59 14-52 15-0 16-22 
1-27 2-74 3-20 4-39 5-57 6-72 7-66 8-42 9-65 10-43 11-56 12-55 13-14 14-30 15-76 16-61 
1-48 2-57 3-39 4-40 5-33 6-34 7-49 8-43 9-68 10-56 11-76 12-31 13-42 14-33 15-75 16-33 
1-52 2-66 3-48 4-62 5-74 6-33 7-58 8-57 9-54 10-49 11-41 12-29 13-49 14-54 15-26 16-53 
1-72 2-43 3-35 4-66 5-58 6-49 7-45 8-35 9-57 10-66 11-59 12-62 13-52 14-40 15-59 16-54 
1-37 2-49 3-44 4-86 5-4 6-28 7-66 8-57 9-29 10-42 11-47 12-66 13-51 14-79 15-55 16-35 
1-68 2-35 3-41 4-44 5-39 6-51 7-37 8-22 9-68 10-44 11-43 12-94 13-43 14-16 15-45 16-34 
1-43 2-42 3-24 4-47 5-46 6-25 7-42 8-49 9-53 10-60 11-62 12-46 13-35 14-51 15-59 16-71 
1-14 2-62 3-44 4-46 5-20 6-49 7-25 8-32 9-49 10-46 11-48 12-45 13-79 14-73 15-69 16-34 
1-68 2-59 3-54 4-33 5-54 6-17 7-57 8-58 9-33 10-44 11-31 12-46 13-69 14-36 15-32 16-31 
1-13 2-45 3-33 4-57 5-47 6-35 7-47 8-60 9-36 10-50 11-61 12-65 13-70 14-29 15-68 16-40 
1-42 2-41 3-26 4-35 5-54 6-24 7-60 8-63 9-13 10-74 11-19 12-50 13-28 14-56 15-55 16-40 
1-36 2-48 3-20 4-73 5-35 6-69 7-66 8-42 9-53 10-27 11-54 12-65 13-40 14-45 15-40 16-42 
1-31 2-58 3-56 4-69 5-54 6-64 7-43 8-31 9-35 10-50 11-60 12-11 13-55 14-48 15-81 16-28 
1-61 2-45 3-52 4-44 5-55 6-66 7-40 8-63 9-52 10-67 11-49 12-50 13-43 14-50 15-58 16-16 
1-55 2-23 3-76 4-64 5-60 6-46 7-45 8-63 9-62 10-68 11-58 12-68 13-21 14-47 15-38 16-32 
1-34 2-75 3-71 4-33 5-40 6-57 7-45 8-58 9-16 10-47 11-92 12-42 13-90 14-51 15-51 16-32 
1-67 2-31 3-37 4-46 5-46 6-15 7-45 8-25 9-39 10-42 11-47 12-26 13-38 14-78 15-33 16-70 
1-90 2-58 3-36 4-47 5-46 6-65 7-34 8-51 9-50 10-21 11-44 12-28 13-53 14-44 15-29 16-31 
1-51 2-40 3-63 4-52 5-52 6-41 7-53 8-52 9-47 10-51 11-31 12-48 13-36 14-57 15-56 16-34 
1-51 2-88 3-69 4-77 5-40 6-44 7-14 8-64 9-34 10-26 11-37 12-69 13-44 14-51 15-61 16-47 
1-56 2-21 3-68 4-60 5-69 6-54 7-43 8-51 9-36 10-42 11-39 12-53 13-43 14-60 15-66 16-53 
1-85 2-55 3-44 4-59 5-65 6-47 7-38 8-58 9-71 10-75 11-36 12-39 13-66 14-37 15-46 16-49 
1-69 2-49 3-30 4-57 5-86 6-46 7-27 8-35 9-63 10-48 11-34 12-16 13-37 14-40 15-43 16-63 
1-37 2-23 3-75 4-24 5-43 6-40 7-39 8-50 9-37 10-67 11-78 12-44 13-75 14-57 15-76 16-68 
1-57 2-51 3-38 4-42 5-42 6-53 7-36 8-30 9-55 10-51 11-31 12-52 13-62 14-65 15-50 16-59 
1-69 2-28 3-63 4-82 5-62 6-11 7-34 8-41 9-40 10-71 11-63 12-56 13-25 14-55 15-53 16-51 
1-32 2-34 3-18 4-49 5-12 6-50 7-43 8-60 9-26 10-26 11-34 12-53 13-62 14-62 15-21 16-35 
1-60 2-50 3-26 4-29 5-51 6-79 7-55 8-45 9-51 10-58 11-69 12-47 13-39 14-59 15-33 16-77 
1-42 2-55 3-69 4-56 5-71 6-44 7-71 8-79 9-44 10-53 11-55 12-71 13-54 14-49 15-32 16-44 
1-50 2-53 3-62 4-75 5-56 6-44 7-49 8-31 9-45 10-39 11-56 12-55 13-76 14-47 15-37 16-60 
1-67 2-78 3-6 4-43 5-87 6-53 7-49 8-43 9-52 10-17 11-1 12-49 13-59 14-43 15-38 16-67 
1-50 2-33 3-40 4-57 5-49 6-44 7-55 8-24 9-30 10-16 11-33 12-13 13-68 14-65 15-60 16-56 
1-41 2-49 3-66 4-34 5-37 6-54 7-51 8-70 9-33 10-67 11-39 12-57 13-25 14-50 15-46 16-46 
1-68 2-50 3-36 4-41 5-38 6-39 7-45 8-66 9-32 10-56 11-68 12-34 13-34 14-85 15-56 16-59 
1-47 2-24 3-61 4-32 5-33 6-30 7-42 8-53 9-48 10-52 11-44 12-64 13-47 14-78 15-38 16-50 
1-7 2-55 3-42 4-34 5-34 6-51 7-42 8-52 9-72 10-72 11-9 12-57 13-59 14-59 15-15 16-64 
1-35 2-59 3-52 4-46 5-45 6-70 7-46 8-16 9-64 10-39 11-34 12-59 13-61 14-32 15-56 16-24 
1-40 2-69 3-60 4-49 5-59 6-90 7-81 8-89 9-51 10-53 11-25 12-37 13-22 14-37 15-51 16-72 
1-53 2-53 3-64 4-49 5-37 6-63 7-36 8-39 9-70 10-49 11-63 12-61 13-45 14-31 15-59 16-49 
1-35 2-22 3-16 4-31 5-60 6-37 7-26 8-71 9-69 10-52 11-60 12-40 13-47 14-55 15-51 16-42 
1-76 2-50 3-52 4-45 5-46 6-79 7-14 8-59 9-45 10-31 11-36 12-47 13-27 14-55 15-73 16-49 
1-47 2-39 3-74 4-47 5-38 6-87 7-39 8-49 9-44 10-86 11-42 12-48 13-19 14-72 15-44 16-55 
1-61 2-43 3-77 4-82 5-48 6-66 7-40 8-16 9-77 10-33 11-73 12-35 13-46 14-45 15-49 16-43 
1-69 2-43 3-33 4-56 5-60 6-40 7-44 8-51 9-39 10-32 11-40 12-53 13-24 14-53 15-53 16-53 
1-40 2-44 3-40 4-35 5-42 6-76 7-44 8-53 9-40 10-13 11-42 12-38 13-43 14-25 15-47 16-66 
1-27 2-38 3-44 4-45 5-51 6-15 7-27 8-51 9-45 10-34 11-78 12-50 13-61 14-48 15-41 16-59 
1-44 2-42 3-57 4-60 5-44 6-43 7-36 8-71 9-43 10-22 11-44 12-69 13-83 14-38 15-32 16-100 
1-45 2-37 3-37 4-67 5-54 6-38 7-51 8-48 9-47 10-61 11-58 12-47 13-40 14-41 15-67 16-59 
1-44 2-55 3-56 4-52 5-63 6-44 7-34 8-47 9-49 10-6 11-30 12-49 13-47 14-57 15-46 16-35 
1-40 2-77 3-33 4-49 5-29 6-67 7-45 8-16 9-65 10-45 11-58 12-30 13-58 14-45 15-51 16-37 
1-34 2-56 3-44 4-65 5-37 6-41 7-15 8-73 9-43 10-54 11-36 12-56 13-32 14-55 15-34 16-47 
1-81 2-11 3-29 4-53 5-33 6-52 7-75 8-67 9-28 10-48 11-42 12-22 13-30 14-51 15-25 16-60 
1-31 2-80 3-71 4-71 5-37 6-73 7-39 8-63 9-61 10-74 11-40 12-41 13-30 14-68 15-15 16-40 
1-47 2-57 3-43 4-57 5-29 6-35 7-25 8-59 9-83 10-78 11-58 12-40 13-49 14-29 15-31 16-22 
1-38 2-47 3-41 4-42 5-48 6-64 7-0 8-71 9-72 10-65 11-61 12-45 13-46 14-82 15-45 16-42 
1-59 2-29 3-57 4-54 5-63 6-29 7-30 8-61 9-40 10-79 11-38 12-38 13-59 14-77 15-56 16-67 
1-51 2-36 3-37 4-44 5-26 6-47 7-32 8-31 9-44 10-41 11-57 12-76 13-46 14-36 15-40 16-81 
1-50 2-56 3-32 4-51 5-52 6-40 7-28 8-59 9-46 10-48 11-53 12-39 13-59 14-67 15-63 16-64 
1-52 2-36 3-48 4-52 5-76 6-62 7-32 8-25 9-34 10-34 11-26 12-58 13-48 14-70 15-55 16-32 
1-54 2-63 3-62 4-38 5-30 6-66 7-29 8-35 9-82 10-25 11-60 12-77 13-59 14-77 15-59 16-50 
1-51 2-59 3-64 4-40 5-40 6-27 7-25 8-47 9-59 10-63 11-46 12-85 13-47 14-59 15-50 16-52 
1-45 2-76 3-65 4-59 5-71 6-68 7-50 8-53 9-35 10-39 11-29 12-26 13-33 14-89 15-55 16-13 
1-33 2-46 3-23 4-50 5-67 6-25 7-52 8-42 9-74 10-41 11-84 12-60 13-51 14-50 15-63 16-64 
1-59 2-44 3-46 4-52 5-57 6-54 7-47 8-63 9-14 10-69 11-59 12-62 13-58 14-30 15-59 16-52 
1-29 2-33 3-65 4-41 5-3 6-34 7-77 8-50 9-52 10-65 11-74 12-50 13-36 14-70 15-50 16-44 
1-65 2-39 3-25 4-51 5-65 6-48 7-56 8-62 9-58 10-26 11-43 12-29 13-68 14-56 15-44 16-67 
1-80 2-74 3-47 4-42 5-72 6-67 7-68 8-60 9-61 10-23 11-54 12-34 13-25 14-60 15-78 16-60 
1-32 2-72 3-62 4-56 5-45 6-41 7-62 8-36 9-34 10-34 11-47 12-32 13-71 14-59 15-30 16-20 
1-66 2-62 3-69 4-51 5-41 6-39 7-43 8-45 9-65 10-42 11-37 12-43 13-53 14-31 15-48 16-55 
1-30 2-50 3-38 4-40 5-62 6-68 7-67 8-46 9-32 10-48 11-39 12-43 13-12 14-73 15-53 16-22 
1-57 2-38 3-72 4-47 5-10 6-31 7-45 8-53 9-49 10-50 11-65 12-44 13-36 14-34 15-41 16-56 
1-91 2-49 3-39 4-51 5-34 6-34 7-64 8-26 9-30 10-46 11-67 12-42 13-54 14-53 15-36 16-48 
1-41 2-58 3-38 4-71 5-67 6-33 7-41 8-41 9-36 10-33 11-71 12-49 13-42 14-60 15-40 16-30 
1-73 2-19 3-49 4-58 5-56 6-37 7-65 8-39 9-39 10-55 11-61 12-34 13-56 14-68 15-71 16-59 
1-41 2-26 3-46 4-51 5-32 6-58 7-48 8-64 9-56 10-55 11-26 12-29 13-65 14-57 15-55 16-40 
1-20 2-44 3-60 4-55 5-54 6-24 7-34 8-48 9-41 10-80 11-38 12-44 13-27 14-53 15-53 16-63 
1-59 2-25 3-77 4-57 5-38 6-24 7-71 8-23 9-49 10-21 11-62 12-70 13-41 14-56 15-42 16-73 
1-23 2-37 3-46 4-19 5-27 6-56 7-76 8-48 9-31 10-29 11-40 12-24 13-44 14-33 15-63 16-21 
1-19 2-35 3-58 4-41 5-63 6-45 7-51 8-80 9-62 10-85 11-27 12-27 13-39 14-68 15-48 16-39 
1-69 2-54 3-48 4-66 5-64 6-52 7-21 8-40 9-51 10-43 11-42 12-41 13-80 14-47 15-59 16-83 
1-33 2-33 3-33 4-72 5-49 6-57 7-66 8-34 9-37 10-24 11-44 12-22 13-57 14-28 15-62 16-41 
1-51 2-51 3-50 4-44 5-18 6-66 7-91 8-58 9-73 10-40 11-36 12-59 13-44 14-27 15-17 16-22 
1-71 2-66 3-39 4-62 5-34 6-48 7-86 8-54 9-33 10-44 11-74 12-49 13-41 14-19 15-53 16-7 
1-17 2-35 3-45 4-34 5-71 6-40 7-51 8-55 9-39 10-40 11-54 12-44 13-49 14-63 15-51 16-60 
1-43 2-39 3-52 4-50 5-42 6-50 7-93 8-27 9-58 10-53 11-32 12-37 13-29 14-45 15-67 16-65 
1-33 2-59 3-22 4-48 5-15 6-19 7-59 8-36 9-49 10-54 11-39 12-53 13-75 14-77 15-59 16-34 
1-38 2-56 3-30 4-50 5-65 6-22 7-73 8-35 9-59 10-20 11-58 12-53 13-31 14-18 15-37 16-27 
1-16 2-87 3-59 4-62 5-32 6-36 7-36 8-41 9-34 10-39 11-49 12-65 13-61 14-27 15-58 16-38 
1-94 2-44 3-52 4-54 5-37 6-42 7-18 8-50 9-50 10-60 11-56 12-64 13-59 14-32 15-23 16-67 
1-48 2-55 3-52 4-59 5-71 6-61 7-46 8-39 9-40 10-42 11-33 12-12 13-69 14-6 15-46 16-36 
1-63 2-49 3-53 4-44 5-61 6-48 7-54 8-68 9-60 10-48 11-73 12-74 13-30 14-77 15-57 16-54 
1-46 2-49 3-47 4-42 5-69 6-74 7-55 8-62 9-38 10-57 11-62 12-49 13-23 14-73 15-32 16-52 
1-52 2-26 3-60 4-29 5-39 6-13 7-15 8-55 9-25 10-48 11-49 12-56 13-20 14-59 15-53 16-29 
1-43 2-25 3-39 4-67 5-29 6-83 7-44 8-30 9-51 10-45 11-53 12-31 13-52 14-29 15-27 16-53 
1-40 2-59 3-33 4-60 5-59 6-68 7-63 8-51 9-50 10-38 11-44 12-52 13-49 14-41 15-48 16-26 
1-41 2-59 3-26 4-23 5-61 6-46 7-75 8-20 9-35 10-51 11-55 12-92 13-43 14-66 15-40 16-42 
1-56 2-44 3-73 4-50 5-53 6-35 7-55 8-44 9-47 10-27 11-39 12-41 13-37 14-61 15-38 16-60 
1-32 2-38 3-75 4-54 5-33 6-38 7-54 8-55 9-39 10-45 11-47 12-52 13-20 14-56 15-75 16-50 
1-49 2-49 3-35 4-40 5-27 6-100 7-57 8-78 9-68 10-33 11-73 12-19 13-24 14-78 15-63 16-66 
1-77 2-18 3-57 4-82 5-16 6-60 7-56 8-21 9-56 10-44 11-62 12-53 13-30 14-4 15-63 16-62 
1-24 2-65 3-48 4-51 5-72 6-20 7-45 8-74 9-44 10-39 11-51 12-62 13-64 14-21 15-37 16-24 
1-49 2-44 3-44 4-72 5-45 6-70 7-50 8-58 9-25 10-46 11-71 12-47 13-93 14-42 15-39 16-35 
1-22 2-49 3-51 4-59 5-37 6-35 7-39 8-68 9-39 10-27 11-64 12-46 13-43 14-66 15-31 16-24 
1-45 2-54 3-34 4-46 5-81 6-15 7-59 8-61 9-40 10-43 11-53 12-21 13-71 14-78 15-48 16-40 
1-53 2-43 3-46 4-31 5-52 6-62 7-35 8-57 9-78 10-47 11-53 12-54 13-59 14-40 15-48 16-40 
1-40 2-60 3-33 4-38 5-39 6-33 7-39 8-24 9-41 10-47 11-58 12-40 13-50 14-50 15-59 16-46 
1-63 2-57 3-25 4-60 5-50 6-47 7-49 8-42 9-69 10-58 11-30 12-21 13-48 14-45 15-36 16-84 
1-48 2-40 3-33 4-42 5-96 6-61 7-42 8-46 9-39 10-41 11-45 12-26 13-50 14-52 15-45 16-21 
1-29 2-38 3-49 4-56 5-58 6-68 7-34 8-25 9-66 10-38 11-60 12-52 13-57 14-70 15-29 16-64 
1-47 2-20 3-55 4-50 5-64 6-29 7-70 8-73 9-37 10-70 11-23 12-29 13-34 14-54 15-43 16-64 
1-65 2-36 3-21 4-84 5-80 6-33 7-2 8-38 9-39 10-50 11-28 12-53 13-54 14-34 15-37 16-50 
1-41 2-46 3-73 4-53 5-39 6-32 7-58 8-53 9-59 10-50 11-51 12-30 13-30 14-48 15-19 16-59 
1-56 2-46 3-63 4-64 5-46 6-17 7-57 8-33 9-33 10-51 11-61 12-71 13-45 14-44 15-64 16-37 
1-60 2-36 3-43 4-47 5-33 6-68 7-51 8-58 9-38 10-18 11-15 12-54 13-65 14-47 15-55 16-75 
1-44 2-46 3-78 4-46 5-59 6-43 7-14 8-53 9-48 10-38 11-49 12-4 13-37 14-81 15-60 16-48 
1-45 2-43 3-45 4-43 5-53 6-42 7-44 8-58 9-45 10-47 11-33 12-71 13-14 14-79 15-42 16-38 
1-83 2-30 3-52 4-60 5-59 6-47 7-21 8-56 9-49 10-37 11-51 12-40 13-15 14-51 15-39 16-45 
1-27 2-60 3-58 4-44 5-31 6-54 7-62 8-40 9-43 10-42 11-66 12-61 13-26 14-38 15-44 16-35 
1-58 2-40 3-76 4-63 5-38 6-51 7-40 8-6 9-53 10-41 11-39 12-32 13-71 14-37 15-11 16-43 
1-22 2-46 3-30 4-66 5-68 6-63 7-56 8-25 9-46 10-44 11-47 12-39 13-38 14-45 15-35 16-49 
1-23 2-84 3-94 4-39 5-64 6-63 7-30 8-9 9-53 10-36 11-69 12-59 13-59 14-47 15-35 16-58 
1-31 2-36 3-75 4-62 5-30 6-47 7-78 8-62 9-28 10-37 11-24 12-69 13-47 14-86 15-68 16-39 
1-22 2-70 3-28 4-34 5-57 6-36 7-66 8-34 9-49 10-33 11-52 12-44 13-53 14-38 15-65 16-61 
1-46 2-43 3-55 4-65 5-43 6-42 7-54 8-45 9-45 10-36 11-75 12-38 13-60 14-56 15-49 16-57 
1-65 2-35 3-61 4-65 5-72 6-43 7-57 8-40 9-57 10-40 11-57 12-49 13-67 14-57 15-66 16-67 
1-44 2-63 3-49 4-58 5-58 6-57 7-25 8-44 9-49 10-42 11-67 12-57 13-54 14-51 15-41 16-53 
1-60 2-36 3-57 4-60 5-59 6-32 7-57 8-20 9-53 10-57 11-75 12-23 13-53 14-65 15-18 16-64 
1-39 2-65 3-22 4-38 5-54 6-41 7-50 8-46 9-55 10-40 11-35 12-65 13-55 14-49 15-63 16-68 
1-30 2-52 3-37 4-50 5-40 6-66 7-23 8-39 9-48 10-15 11-40 12-44 13-41 14-63 15-29 16-42 
1-13 2-60 3-75 4-56 5-50 6-27 7-31 8-31 9-72 10-37 11-33 12-40 13-61 14-64 15-64 16-50 
1-47 2-68 3-29 4-49 5-47 6-42 7-48 8-35 9-62 10-55 11-56 12-36 13-58 14-74 15-36 16-35 
1-47 2-57 3-62 4-61 5-42 6-60 7-46 8-39 9-27 10-76 11-43 12-31 13-49 14-40 15-35 16-30 
1-56 2-37 3-22 4-47 5-69 6-54 7-35 8-55 9-68 10-57 11-68 12-39 13-19 14-51 15-71 16-34 
