1-75 7-70 10-65 13-24 24-46 29-10 34-37 36-56 38-67 48-61 53-29 58-50 59-40 63-64 67-48 77-64 85-63 86-53 90-86 94-41 102-57 110-61 119-63
2-67 7-58 11-66 16-63 24-54 28-54 34-41 37-43 39-50 42-59 52-46 58-65 61-17 66-49 67-65 76-34 85-49 86-36 91-54 93-58 102-30 108-32 114-41
1-69 3-43 9-50 13-52 24-58 31-52 34-42 36-54 38-51 48-54 53-49 58-35 59-50 63-55 69-54 77-66 85-75 86-33 90-37 94-35 102-34 110-70 119-95
1-29 7-29 10-19 13-54 24-64 32-64 34-28 36-34 38-54 48-79 53-44 58-46 59-69 63-38 67-52 77-58 85-47 86-42 90-43 94-44 102-49 110-52 119-65
2-41 3-43 11-70 15-71 24-54 28-39 34-70 37-22 39-34 42-31 52-39 58-65 61-70 63-51 67-84 76-51 85-46 86-53 91-56 93-80 102-22 108-48 114-62
1-71 7-64 10-19 17-52 24-30 29-44 34-45 36-38 38-52 48-48 53-0 58-29 61-35 63-27 69-70 76-61 85-42 86-24 90-60 94-84 102-38 110-32 117-63
1-58 7-35 9-13 17-66 24-46 29-37 34-21 36-77 38-61 48-38 53-54 58-60 61-50 63-17 69-86 77-37 85-30 86-79 90-54 94-71 102-73 110-48 119-60
1-28 7-39 9-35 17-64 24-44 29-71 34-60 36-68 38-57 48-51 53-54 58-43 61-47 66-53 69-57 76-86 85-45 86-73 90-55 94-33 102-35 110-46 119-49
1-40 7-33 10-12 17-44 24-60 32-66 34-31 36-47 38-16 48-57 53-64 58-61 61-37 63-33 67-63 76-32 85-43 86-39 90-49 94-53 102-45 110-48 117-47
1-41 7-27 10-39 13-67 24-34 32-61 34-68 36-59 38-38 48-34 53-60 58-37 59-18 63-47 69-57 76-64 85-80 86-44 90-41 94-48 102-46 110-72 117-56
2-62 7-75 9-79 16-33 24-29 28-32 34-1 37-60 39-57 42-47 52-49 58-21 61-36 66-78 67-26 76-57 85-35 86-30 91-46 93-45 102-57 108-33 114-28
1-76 7-57 10-30 13-62 24-59 29-53 34-37 36-62 38-75 48-76 53-36 58-34 61-29 66-45 69-17 77-42 85-65 86-48 90-58 94-60 102-65 110-38 117-77
1-34 7-25 9-30 17-49 24-15 29-84 34-61 36-87 38-11 48-14 53-57 58-47 59-41 63-40 67-39 77-45 85-49 86-68 90-53 94-41 102-64 110-69 119-71
2-64 3-73 9-51 16-46 24-57 28-34 34-61 37-61 39-47 44-39 52-50 58-33 59-48 66-43 67-50 76-60 85-56 86-55 91-28 93-41 102-58 108-52 114-33
2-44 6-49 9-43 13-52 24-56 28-55 35-67 36-54 39-32 50-48 52-46 58-63 59-47 63-27 73-38 83-50 85-53 88-54 90-29 93-31 105-40 110-46 119-50
2-49 7-15 9-55 16-56 24-26 28-36 34-29 37-71 39-9 42-58 52-57 58-45 61-39 63-53 67-65 76-39 85-47 86-63 91-66 93-39 102-42 108-27 114-51
1-45 3-44 9-52 17-51 24-58 32-46 34-75 36-52 38-41 48-54 53-50 58-33 61-70 63-62 67-51 77-61 85-48 86-40 90-50 94-61 102-36 110-37 117-44
1-23 7-85 9-67 13-46 24-84 29-24 34-66 36-73 38-48 48-46 53-56 58-57 59-29 63-31 67-74 76-49 85-54 86-36 90-67 94-55 102-49 110-16 116-62
1-49 7-38 9-59 13-58 24-70 32-55 34-50 36-24 38-51 48-38 53-60 58-30 59-45 66-61 67-47 77-46 85-56 86-51 90-57 94-78 102-46 110-43 117-56
2-51 3-39 9-63 16-63 24-25 28-42 34-14 37-50 39-50 43-31 52-61 58-65 61-39 63-40 67-40 76-42 85-59 86-46 91-40 93-47 102-80 107-50 114-25
1-42 7-47 10-41 17-59 24-50 32-33 34-47 36-26 38-49 48-56 53-31 58-37 61-54 66-51 69-23 77-71 85-59 86-62 90-28 94-53 102-60 110-104 117-59
2-28 6-40 9-58 13-65 24-36 28-41 35-22 36-59 39-57 41-38 52-40 58-57 59-28 63-50 73-59 83-59 85-49 88-66 90-35 93-55 105-57 110-33 119-46
2-59 7-45 9-26 15-52 24-58 28-38 34-36 37-59 39-46 44-55 52-77 58-67 61-71 66-41 67-55 76-33 85-38 86-61 91-49 93-48 102-60 108-43 114-21
1-32 6-48 10-40 17-47 24-43 33-42 34-44 36-70 39-53 50-45 52-45 55-47 61-41 65-19 74-80 84-60 85-58 86-65 92-49 97-30 102-25 112-54 116-59
2-40 4-33 9-60 16-29 24-42 28-50 34-28 37-28 39-69 42-21 52-54 58-52 61-40 66-39 67-58 76-45 85-49 86-79 91-41 93-68 102-26 107-46 114-73
1-36 6-64 10-42 13-30 24-65 31-53 34-39 36-31 38-34 48-30 53-50 58-46 59-18 66-52 67-71 76-50 85-55 86-68 90-19 94-30 102-62 110-49 117-65
2-43 4-36 9-61 13-55 24-25 28-39 35-38 36-26 39-52 51-46 52-51 58-37 59-65 63-22 73-49 83-67 85-62 87-56 90-67 93-37 106-50 112-59 119-38
2-59 4-12 9-52 16-57 24-45 28-62 34-64 37-55 39-42 44-48 52-41 58-53 61-76 63-51 67-56 76-58 85-33 86-78 91-38 93-52 102-58 108-58 114-48
2-59 7-50 9-68 13-56 24-50 28-58 35-50 36-51 39-64 41-71 52-29 58-55 59-52 63-65 73-28 83-25 85-28 88-65 90-29 93-47 105-48 112-36 119-45
2-42 4-27 9-48 16-19 24-38 28-53 34-43 37-61 39-54 43-61 52-90 58-39 61-22 66-42 67-48 76-44 85-68 86-62 91-44 93-52 102-46 108-69 114-45
1-16 7-63 9-44 13-78 24-81 29-49 34-46 36-61 38-69 48-52 53-39 58-29 61-48 63-21 67-51 76-42 85-80 86-55 90-34 94-32 102-53 110-45 119-79
1-35 7-65 10-76 13-42 24-74 31-31 34-38 36-39 38-48 48-44 53-31 58-42 59-26 66-50 69-28 76-50 85-67 86-10 90-28 94-24 102-41 110-33 117-39
2-67 6-44 9-32 13-63 24-67 28-33 35-35 36-57 39-52 41-64 52-52 58-88 59-42 63-50 73-43 83-48 85-19 87-47 90-42 93-68 104-44 112-72 119-52
1-71 7-82 9-70 17-35 24-62 31-63 34-53 36-65 38-86 48-73 53-60 58-40 61-55 66-47 69-57 77-41 85-30 86-55 90-17 94-55 102-68 110-47 117-63
1-63 6-57 9-74 17-46 24-51 31-36 34-51 36-37 38-40 48-69 53-47 58-47 59-38 66-70 67-47 77-46 85-55 86-24 90-50 94-28 102-15 110-74 117-37
1-32 7-54 9-47 13-70 24-77 31-68 34-45 36-38 38-34 48-40 53-38 58-66 59-47 66-58 69-52 77-68 85-55 86-68 90-30 94-63 102-60 110-69 119-32
1-57 7-25 9-65 13-46 24-56 32-52 34-61 36-32 38-26 48-48 53-46 58-22 59-42 66-29 67-41 77-38 85-61 86-53 90-30 94-34 102-21 110-50 119-37
2-44 4-30 9-33 13-47 24-56 28-24 35-56 36-65 39-70 50-22 52-60 58-58 59-43 63-34 73-33 83-31 85-59 88-61 90-28 93-88 105-26 110-54 119-24
2-54 7-70 11-85 16-57 24-60 28-47 34-42 37-40 39-43 44-35 52-69 58-51 61-60 66-55 67-41 76-79 85-50 86-57 91-53 93-65 102-33 107-46 114-41
2-71 4-76 9-78 13-55 24-34 28-52 35-56 36-34 39-69 51-64 52-52 58-68 59-48 63-44 73-27 83-56 85-39 88-23 90-65 93-48 104-58 112-57 119-33
1-37 7-68 9-67 13-27 24-54 32-41 34-44 36-56 38-2 48-46 53-36 58-35 61-55 63-39 69-86 76-63 85-44 86-52 90-35 94-28 102-51 110-58 119-35
1-79 7-59 10-63 17-43 24-21 32-90 34-17 36-54 38-31 48-50 53-64 58-42 59-40 66-43 67-31 77-68 85-34 86-33 90-65 94-44 102-12 110-34 119-54
1-60 7-57 10-40 17-63 24-69 31-75 34-51 36-30 38-52 48-48 53-45 58-41 61-29 63-29 69-56 77-40 85-28 86-32 90-44 94-40 102-43 110-83 117-32
1-21 7-52 9-40 13-61 24-73 31-54 34-58 36-72 38-37 48-43 53-40 58-19 59-66 63-47 69-31 77-49 85-69 86-53 90-54 94-40 102-34 110-41 119-70
2-50 6-69 9-71 13-61 24-38 28-43 35-30 36-53 39-47 41-25 52-70 58-41 59-30 63-61 73-31 83-23 85-29 88-15 90-55 93-32 99-36 112-36 119-76
1-48 7-47 9-77 17-33 24-36 31-32 34-27 36-54 38-49 48-59 53-33 58-46 59-80 63-33 67-27 76-52 85-46 86-20 90-70 94-41 102-49 110-73 116-65
2-26 3-24 9-47 13-27 24-13 28-89 35-42 36-54 39-47 51-43 52-43 58-44 59-35 63-56 73-58 83-50 85-62 88-85 90-45 93-40 104-50 110-33 119-58
1-65 7-52 9-42 13-98 24-71 31-73 34-51 36-50 38-41 48-52 53-49 58-60 61-40 66-58 67-45 77-42 85-51 86-58 90-64 94-58 102-44 110-46 116-45
2-47 7-26 9-66 15-49 24-52 28-32 34-73 37-51 39-4 43-20 52-48 58-48 59-37 63-29 67-75 76-73 85-42 86-54 91-26 93-52 102-97 107-48 114-23
1-36 7-49 10-50 17-25 24-35 29-69 34-16 36-43 38-39 48-22 53-54 58-26 59-62 63-38 67-33 77-44 85-10 86-25 90-68 94-57 102-55 110-48 116-57
1-90 7-44 10-34 13-6 24-19 29-22 34-51 36-71 38-70 48-61 53-60 58-36 61-35 66-68 69-45 76-46 85-57 86-59 90-63 94-70 102-65 110-64 116-27
2-47 7-42 11-63 16-57 24-46 28-48 34-39 37-44 39-26 42-54 52-63 58-65 59-48 63-61 67-46 76-57 85-52 86-37 91-89 93-32 102-41 107-36 114-44
1-66 6-55 9-34 13-16 24-46 31-42 34-46 36-30 38-44 48-56 53-46 58-41 61-54 63-59 69-68 76-58 85-34 86-25 90-46 94-32 102-54 110-35 117-38
2-48 3-59 9-49 16-58 24-80 28-55 34-34 37-60 39-78 44-46 52-46 58-56 59-58 63-43 67-41 76-77 85-37 86-51 91-38 93-71 102-53 108-20 114-47
1-46 7-43 10-46 13-36 24-67 29-56 34-55 36-51 38-42 48-38 53-50 58-32 59-0 66-49 69-66 76-47 85-34 86-66 90-74 94-64 102-52 110-57 117-30
1-37 6-57 9-87 17-44 24-56 29-52 34-63 36-38 38-13 48-48 53-63 58-56 59-49 66-31 69-70 77-56 85-75 86-68 90-84 94-39 102-41 110-62 116-61
2-68 3-29 11-47 15-58 24-73 28-68 34-39 37-50 39-40 43-48 52-49 58-47 61-45 66-64 67-45 76-12 85-49 86-69 91-56 93-50 102-46 108-45 114-48
1-54 7-39 10-51 13-77 24-64 32-40 34-45 36-65 38-48 48-51 53-75 58-64 61-77 63-67 67-46 76-24 85-49 86-32 90-26 94-55 102-52 110-18 119-28
1-70 6-45 10-49 13-52 24-33 33-74 35-45 36-47 39-21 44-36 52-23 55-39 61-54 65-50 74-82 84-40 85-46 86-41 92-41 97-49 102-62 112-47 116-58
2-35 4-20 11-19 16-46 24-51 28-55 34-59 37-39 39-57 44-16 52-36 58-35 59-39 63-61 67-44 76-6 85-36 86-45 91-12 93-28 102-58 108-41 114-31
1-65 7-44 10-72 17-56 24-53 31-60 34-38 36-42 38-50 48-75 53-9 58-3 61-54 66-52 67-55 77-55 85-78 86-40 90-48 94-55 102-46 110-46 117-58
1-72 3-57 10-70 17-48 24-34 32-51 34-32 36-30 38-55 48-65 53-42 58-62 61-58 63-70 69-51 77-67 85-44 86-82 90-36 94-29 102-42 110-33 116-54
1-42 7-32 9-29 17-68 24-60 31-40 34-53 36-41 38-43 48-74 53-30 58-28 61-54 66-81 67-32 77-52 85-42 86-57 90-63 94-52 102-60 110-26 119-31
2-30 7-42 11-34 16-63 24-52 28-52 34-45 37-45 39-63 42-50 52-53 58-66 59-26 66-70 67-26 76-55 85-66 86-53 91-51 93-61 102-50 108-43 114-40
2-66 7-72 11-47 15-56 24-67 28-49 34-47 37-44 39-60 43-49 52-63 58-51 59-38 63-35 67-59 76-59 85-18 86-49 91-45 93-38 102-45 107-53 114-68
1-81 7-61 10-51 17-41 24-55 32-20 34-35 36-86 38-67 48-53 53-42 58-44 59-55 66-61 67-37 76-35 85-38 86-44 90-52 94-28 102-56 110-46 116-59
2-46 7-32 9-58 16-47 24-48 28-62 34-58 37-55 39-22 42-62 52-40 58-50 59-37 63-41 67-31 76-50 85-0 86-50 91-42 93-42 102-56 108-65 114-64
1-42 7-59 9-38 13-35 24-39 29-41 34-59 36-60 38-39 48-57 53-43 58-46 59-31 66-53 69-26 76-63 85-30 86-64 90-86 94-49 102-65 110-72 116-18
1-33 7-24 10-43 13-46 24-38 31-68 34-53 36-45 38-41 48-52 53-46 58-60 59-18 63-40 69-19 76-35 85-57 86-60 90-59 94-42 102-28 110-48 119-38
2-56 7-10 9-92 15-38 24-48 28-63 34-40 37-49 39-59 44-28 52-44 58-36 61-56 63-42 67-36 76-58 85-58 86-35 91-45 93-57 102-40 107-49 114-44
1-69 7-45 10-63 17-49 24-31 31-37 34-35 36-78 38-48 48-84 53-51 58-51 61-50 66-36 69-28 76-66 85-75 86-81 90-43 94-45 102-47 110-54 119-79
2-37 4-66 9-35 15-40 24-62 28-55 34-72 37-29 39-50 44-53 52-35 58-86 61-45 63-48 67-42 76-63 85-50 86-80 91-35 93-54 102-37 107-34 114-69
1-58 7-39 9-40 13-66 24-50 31-72 34-74 36-63 38-40 48-26 53-27 58-23 59-42 66-22 69-48 77-35 85-42 86-28 90-42 94-52 102-32 110-12 116-37
2-77 3-55 9-46 15-71 24-57 28-31 34-66 37-55 39-18 44-48 52-48 58-13 59-75 66-46 67-28 76-35 85-26 86-52 91-74 93-50 102-55 108-59 114-33
2-60 4-36 9-65 13-54 24-26 28-34 35-50 36-70 39-48 41-54 52-55 58-88 59-50 63-44 73-49 83-41 85-59 88-61 90-64 93-50 99-60 110-29 119-64
1-36 7-36 9-66 13-84 24-54 32-54 34-34 36-49 38-30 48-19 53-46 58-20 61-35 63-59 67-38 77-49 85-70 86-56 90-47 94-72 102-52 110-30 116-58
1-34 7-67 10-29 17-49 24-54 29-61 34-35 36-61 38-44 48-43 53-19 58-38 59-39 66-65 69-46 76-42 85-30 86-37 90-54 94-34 102-81 110-61 117-69
2-52 3-28 11-53 15-37 24-28 28-40 34-28 37-55 39-47 44-47 52-25 58-56 59-57 63-44 67-35 76-40 85-40 86-61 91-35 93-54 102-34 108-67 114-35
1-25 3-29 10-24 17-60 24-22 33-61 35-73 36-12 39-59 50-37 52-37 55-33 61-60 65-71 74-23 84-23 85-50 86-40 92-60 97-53 102-72 112-30 116-65
1-41 7-34 9-62 17-29 24-76 31-31 34-58 36-41 38-52 48-67 53-58 58-34 61-74 66-67 69-35 76-32 85-69 86-51 90-39 94-57 102-22 110-70 117-56
1-66 7-34 9-28 13-55 24-58 29-32 34-56 36-55 38-29 48-46 53-38 58-50 61-71 66-67 67-58 76-43 85-53 86-46 90-37 94-36 102-46 110-39 119-70
1-37 7-15 10-24 13-74 24-75 31-56 34-70 36-36 38-18 48-48 53-46 58-86 59-52 63-23 69-71 76-36 85-23 86-68 90-43 94-53 102-41 110-52 117-85
1-38 7-76 9-40 17-57 24-52 29-35 34-62 36-27 38-74 48-48 53-34 58-53 59-7 66-60 67-65 76-59 85-58 86-51 90-40 94-58 102-38 110-69 116-37
2-73 7-35 9-72 13-85 24-37 28-73 35-70 36-46 39-51 51-57 52-44 58-31 59-80 63-46 73-57 83-65 85-56 87-58 90-25 93-63 106-42 112-17 119-16
1-42 7-49 10-63 13-45 24-50 29-54 34-69 36-60 38-33 48-47 53-38 58-77 61-22 63-37 69-43 76-38 85-24 86-36 90-63 94-50 102-81 110-36 119-48
2-53 6-43 10-54 13-61 24-46 28-27 34-31 36-43 39-29 44-37 52-45 56-63 62-66 65-40 70-52 80-35 85-81 86-25 91-53 93-52 102-70 111-44 116-45
2-51 7-44 9-60 16-66 24-58 28-56 34-59 37-55 39-74 44-61 52-29 58-41 59-84 63-51 67-54 76-27 85-43 86-54 91-79 93-21 102-27 108-39 114-57
1-77 6-52 10-56 17-53 24-47 31-48 34-74 36-49 38-48 48-71 53-47 58-19 61-71 66-35 67-41 77-42 85-44 86-42 90-59 94-71 102-31 110-40 119-59
1-56 7-52 10-57 14-52 24-74 28-57 34-12 37-44 38-37 50-44 52-61 55-21 62-75 65-45 75-61 82-38 85-59 89-55 90-30 94-50 102-41 112-34 119-40
1-52 7-28 10-59 17-53 24-51 31-47 34-59 36-51 38-46 48-58 53-42 58-70 59-37 63-62 69-48 76-87 85-42 86-40 90-46 94-48 102-46 110-76 117-37
1-42 7-38 9-47 17-55 24-49 32-71 34-47 36-38 38-49 48-67 53-25 58-56 61-37 66-74 69-37 77-63 85-52 86-53 90-66 94-22 102-75 110-69 119-51
1-36 7-60 10-48 17-35 24-87 32-39 34-56 36-34 38-59 48-42 53-40 58-42 59-20 66-45 69-88 77-31 85-61 86-68 90-28 94-66 102-45 110-39 119-41
2-40 4-49 9-71 13-35 24-63 28-76 35-42 36-56 39-45 51-16 52-20 58-43 59-53 63-45 73-44 83-41 85-54 87-50 90-56 93-46 99-56 112-59 119-39
2-50 3-64 9-45 16-59 23-56 28-51 34-47 36-54 39-71 44-62 52-33 56-77 59-39 63-40 67-37 76-17 85-47 86-39 91-32 93-53 102-48 111-44 117-33
2-52 7-30 9-60 16-64 24-35 28-40 34-79 37-58 39-62 43-30 52-50 58-69 61-82 63-44 67-38 76-71 85-62 86-51 91-45 93-68 102-32 108-44 114-50
1-32 6-55 10-38 17-41 24-19 32-34 34-64 36-43 38-59 48-77 53-64 58-71 59-45 66-53 69-25 76-26 85-67 86-42 90-43 94-48 102-40 110-68 117-39
1-27 7-69 9-30 17-59 24-50 32-30 34-53 36-55 38-50 48-41 53-69 58-24 61-56 66-39 67-46 76-37 85-36 86-53 90-54 94-49 102-44 110-51 117-42
1-54 7-24 10-33 17-36 24-63 32-52 34-46 36-40 38-38 48-68 53-59 58-54 59-42 63-59 67-53 76-47 85-42 86-60 90-50 94-47 102-41 110-37 119-31
2-43 4-6 11-52 15-106 24-39 28-53 34-43 37-47 39-67 44-74 52-50 58-34 61-35 66-38 67-54 76-52 85-69 86-56 91-33 93-61 102-69 108-54 114-42
2-44 6-76 9-21 13-50 24-71 28-41 35-48 36-52 39-49 41-76 52-61 58-57 59-69 63-19 73-58 83-66 85-57 88-35 90-54 93-69 104-57 112-46 119-80
1-59 7-42 9-23 13-36 24-13 31-58 34-51 36-33 38-58 48-70 53-67 58-42 61-32 66-49 67-46 76-46 85-51 86-38 90-47 94-50 102-66 110-67 117-59
1-41 7-40 9-37 17-44 24-32 29-58 34-45 36-48 38-8 48-32 53-34 58-49 59-90 63-57 69-38 76-66 85-33 86-34 90-32 94-53 102-38 110-53 116-31
2-66 3-62 11-50 15-47 24-54 28-56 34-34 37-36 39-50 42-36 52-30 58-37 61-49 63-49 67-46 76-31 85-31 86-85 91-40 93-54 102-39 107-86 114-62
1-37 7-28 10-34 17-69 24-35 31-42 34-63 36-37 38-28 48-55 53-33 58-39 59-59 66-51 67-32 76-37 85-65 86-77 90-32 94-55 102-34 110-37 119-62
2-69 3-56 11-24 15-37 24-55 28-39 34-36 37-75 39-62 42-67 52-63 58-76 59-56 63-65 67-37 76-52 85-39 86-37 91-78 93-58 102-31 107-65 114-60
1-79 7-79 10-55 17-45 24-59 31-46 34-27 36-47 38-45 48-41 53-47 58-59 59-73 63-52 67-78 77-56 85-48 86-36 90-45 94-53 102-57 110-54 119-48
1-45 7-13 10-25 13-45 24-45 32-47 34-58 36-55 38-30 48-37 53-35 58-52 59-86 66-52 67-42 76-49 85-42 86-41 90-29 94-32 102-62 110-64 117-30
2-26 3-61 9-34 16-49 24-56 28-65 34-21 37-40 39-48 43-45 52-51 58-65 61-40 63-48 67-27 76-49 85-79 86-44 91-28 93-58 102-43 108-32 114-40
2-51 3-49 9-52 15-33 24-65 28-46 34-53 37-19 39-41 42-51 52-23 58-45 59-42 66-33 67-37 76-43 85-70 86-62 91-48 93-67 102-70 108-58 114-52
1-44 7-46 10-40 13-30 24-47 29-1 34-41 36-55 38-53 48-78 53-49 58-60 61-48 66-27 67-43 76-53 85-56 86-32 90-32 94-70 102-42 110-44 116-55
1-27 7-42 9-49 13-47 24-63 29-52 34-23 36-36 38-37 48-50 53-70 58-62 61-37 63-56 67-79 77-60 85-60 86-44 90-47 94-44 102-36 110-50 119-55
1-64 7-39 9-60 17-64 24-44 32-43 34-61 36-42 38-27 48-71 53-44 58-13 61-37 63-44 69-33 76-37 85-76 86-40 90-69 94-60 102-22 110-64 116-42
2-61 4-53 11-82 15-56 24-88 28-59 34-43 37-47 39-71 43-80 52-55 58-35 61-54 66-67 67-45 76-31 85-31 86-40 91-30 93-58 102-46 108-63 114-58
1-33 6-39 9-63 13-35 24-44 29-69 34-52 36-24 38-31 48-62 53-62 58-33 59-66 66-38 69-29 76-57 85-26 86-35 90-68 94-42 102-60 110-78 117-30
1-53 7-47 9-65 17-58 24-50 31-68 34-60 36-48 38-68 48-36 53-56 58-73 61-22 66-45 69-47 76-83 85-41 86-36 90-53 94-41 102-43 110-53 116-45
1-30 7-39 9-70 13-23 24-62 29-51 34-61 36-61 38-44 48-20 53-61 58-39 59-73 63-51 69-38 77-79 85-21 86-36 90-58 94-60 102-32 110-67 119-37
1-25 3-45 10-80 13-58 24-33 33-48 34-57 36-42 39-54 50-50 52-54 55-45 61-50 65-53 74-69 84-47 85-81 86-36 92-101 97-59 102-36 112-4 116-40
1-49 7-51 10-38 13-60 24-60 29-53 34-53 36-48 38-98 48-47 53-91 58-35 61-66 63-58 67-32 77-28 85-72 86-47 90-32 94-48 102-52 110-53 119-51
2-61 6-69 9-74 13-72 24-40 28-51 35-34 36-49 39-36 51-81 52-63 58-33 59-51 63-49 73-37 83-58 85-24 87-34 90-72 93-44 105-23 112-16 119-57
1-60 3-30 10-23 17-26 24-41 29-66 34-55 36-51 38-60 48-67 53-42 58-56 59-70 63-66 69-44 76-51 85-18 86-42 90-73 94-44 102-43 110-51 116-44
2-79 6-74 9-48 13-18 24-69 28-49 35-40 36-26 39-38 50-82 52-45 58-45 59-47 63-50 73-50 83-41 85-66 87-46 90-45 93-46 105-44 110-36 119-38
2-63 4-22 9-84 15-38 24-54 28-6 34-32 37-10 39-24 42-36 52-59 58-67 59-38 63-31 67-21 76-42 85-30 86-62 91-34 93-47 102-73 108-57 114-66
2-72 4-51 9-45 16-66 24-37 28-39 34-42 37-51 39-44 43-53 52-36 58-78 59-61 63-45 67-65 76-35 85-39 86-43 91-54 93-37 102-53 108-31 114-50
1-51 7-56 10-35 17-15 24-37 32-62 34-83 36-34 38-57 48-40 53-52 58-58 61-68 66-61 67-85 77-63 85-35 86-53 90-60 94-72 102-56 110-67 119-75
1-38 7-68 9-68 13-53 24-33 31-51 34-52 36-55 38-43 48-47 53-28 58-49 61-43 66-37 67-61 76-50 85-36 86-48 90-62 94-31 102-45 110-71 116-35
1-40 7-76 9-44 17-62 24-35 29-43 34-20 36-53 38-62 48-60 53-61 58-32 59-42 63-60 69-48 76-56 85-61 86-24 90-56 94-32 102-42 110-57 117-49
1-49 7-45 9-20 17-56 24-56 31-25 34-27 36-71 38-77 48-36 53-47 58-35 61-49 66-45 69-49 77-46 85-41 86-37 90-55 94-51 102-46 110-68 116-71
2-21 4-42 11-70 15-28 24-25 28-64 34-15 37-39 39-27 42-57 52-56 58-48 59-26 63-61 67-29 76-28 85-51 86-53 91-74 93-25 102-39 107-33 114-53
2-25 7-40 9-75 16-24 24-41 28-59 34-30 37-30 39-46 43-38 52-55 58-45 59-31 63-36 67-30 76-60 85-48 86-46 91-35 93-37 102-26 108-52 114-63
1-45 6-21 10-55 17-49 24-70 33-72 34-55 36-55 39-37 44-54 52-41 55-19 61-53 65-60 74-56 84-34 85-29 86-45 92-40 97-67 102-50 112-75 116-87
1-56 7-16 10-48 13-65 24-80 29-97 34-35 36-70 38-45 48-26 53-69 58-61 59-74 63-25 67-52 77-40 85-50 86-18 90-55 94-58 102-72 110-21 116-54
1-81 7-54 10-66 13-38 24-63 29-86 34-42 36-56 38-58 48-20 53-43 58-48 59-36 66-40 69-37 77-56 85-43 86-51 90-35 94-19 102-57 110-44 117-50
1-54 6-27 9-52 17-53 24-47 31-67 34-25 36-50 38-56 48-21 53-54 58-38 59-53 63-56 67-46 76-50 85-48 86-47 90-39 94-37 102-51 110-70 116-78
1-51 3-37 9-59 13-50 24-31 32-54 34-40 36-48 38-62 48-76 53-33 58-34 59-80 66-46 69-35 77-58 85-28 86-81 90-49 94-39 102-64 110-41 116-53
1-72 7-65 10-42 13-57 24-36 32-58 34-56 36-37 38-54 48-51 53-40 58-45 61-55 66-63 69-54 77-31 85-23 86-42 90-36 94-36 102-31 110-54 117-55
1-66 7-49 10-68 21-60 24-41 33-37 34-42 36-29 39-42 50-67 52-41 55-50 61-35 65-22 74-58 84-52 85-47 86-44 92-56 97-45 102-67 112-49 116-34
1-38 7-48 10-49 13-64 24-60 32-20 34-79 36-56 38-35 48-52 53-55 58-66 59-9 66-59 69-64 76-58 85-16 86-66 90-43 94-63 102-55 110-36 116-42
2-58 7-63 9-21 15-67 24-26 28-42 34-55 37-50 39-30 42-42 52-26 58-72 59-43 63-54 67-61 76-58 85-52 86-44 91-14 93-58 102-52 108-27 114-41
1-34 6-39 10-73 13-39 24-35 31-53 34-43 36-49 38-49 48-68 53-64 58-41 61-55 66-33 67-58 77-58 85-69 86-48 90-51 94-51 102-58 110-45 119-79
2-12 4-63 11-72 16-33 24-63 28-35 34-40 37-65 39-47 43-31 52-55 58-50 59-59 63-44 67-70 76-59 85-65 86-74 91-53 93-63 102-65 107-59 114-66
1-26 6-51 9-29 17-55 24-72 29-36 34-38 36-37 38-11 48-51 53-53 58-41 59-37 66-56 67-64 76-46 85-38 86-48 90-38 94-51 102-62 110-17 116-58
1-22 7-51 9-42 17-28 24-46 31-61 34-46 36-41 38-63 48-43 53-36 58-56 61-43 66-61 69-62 77-53 85-99 86-54 90-43 94-52 102-50 110-68 119-68
2-40 7-43 9-48 16-54 24-62 28-77 34-38 37-64 39-50 43-36 52-38 58-43 61-50 63-48 67-45 76-28 85-77 86-16 91-49 93-63 102-16 107-52 114-47
2-51 3-25 9-48 16-38 24-56 28-33 34-42 37-69 39-19 43-28 52-68 58-57 59-80 63-48 67-54 76-43 85-24 86-59 91-50 93-52 102-54 107-65 114-44
1-82 7-23 9-47 17-24 24-54 31-37 34-66 36-55 38-53 48-51 53-30 58-59 61-36 63-67 67-58 77-48 85-62 86-32 90-41 94-32 102-70 110-45 119-35
2-58 7-41 9-43 13-38 24-43 28-70 35-51 36-73 39-71 41-37 52-36 58-52 59-44 63-27 73-33 83-52 85-68 87-24 90-51 93-38 105-67 112-23 119-57
2-58 6-54 10-28 18-31 23-74 28-19 34-42 36-56 39-44 44-51 52-43 56-64 59-53 63-51 67-47 76-61 85-57 86-22 91-48 93-63 102-37 111-52 117-58
2-57 4-57 9-23 15-43 24-72 28-68 34-35 37-62 39-48 42-33 52-53 58-46 59-35 66-19 67-68 76-14 85-33 86-68 91-51 93-8 102-35 108-61 114-58
1-43 6-69 10-54 13-64 24-58 32-30 34-38 36-24 38-38 48-35 53-38 58-32 59-36 66-45 69-59 76-58 85-38 86-84 90-75 94-65 102-43 110-80 119-49
1-33 6-43 9-49 17-29 24-58 29-58 34-32 36-62 38-52 48-63 53-55 58-36 61-64 66-49 67-61 77-53 85-30 86-71 90-72 94-75 102-73 110-53 117-38
1-58 7-61 9-31 17-42 24-50 29-48 34-62 36-46 38-52 48-39 53-22 58-49 59-55 63-71 69-58 77-36 85-54 86-41 90-27 94-42 102-76 110-35 119-62
2-32 7-68 11-42 16-35 24-20 28-82 34-23 37-56 39-44 43-43 52-42 58-84 59-23 63-43 67-57 76-29 85-66 86-57 91-14 93-61 102-44 108-77 114-75
