1-70 2-69 3-61 4-74 
1-49 2-67 3-67 4-46 
1-65 2-31 3-32 4-43 
1-50 2-36 3-30 4-29 
1-47 2-60 3-37 4-44 
1-77 2-64 3-67 4-48 
1-47 2-31 3-34 4-41 
1-62 2-35 3-61 4-63 
1-69 2-66 3-56 4-56 
1-61 2-46 3-70 4-52 
1-24 2-74 3-57 4-20 
1-26 2-54 3-53 4-53 
1-52 2-42 3-59 4-50 
1-65 2-40 3-6 4-55 
1-45 2-35 3-59 4-38 
1-67 2-55 3-56 4-59 
1-63 2-42 3-57 4-52 
1-53 2-73 3-60 4-45 
1-34 2-59 3-50 4-56 
1-41 2-71 3-50 4-64 
1-58 2-33 3-38 4-52 
1-64 2-43 3-76 4-69 
1-45 2-51 3-6 4-27 
1-51 2-38 3-78 4-71 
1-46 2-52 3-62 4-36 
1-47 2-57 3-49 4-27 
1-39 2-24 3-50 4-82 
1-37 2-48 3-29 4-78 
1-43 2-49 3-36 4-41 
1-57 2-70 3-76 4-17 
1-42 2-57 3-70 4-45 
1-42 2-29 3-35 4-37 
1-70 2-35 3-43 4-17 
1-21 2-49 3-68 4-63 
1-72 2-56 3-29 4-73 
1-33 2-87 3-40 4-60 
1-40 2-33 3-46 4-44 
1-46 2-74 3-78 4-25 
1-65 2-56 3-63 4-30 
1-38 2-75 3-57 4-64 
1-33 2-68 3-38 4-47 
1-44 2-72 3-44 4-47 
1-48 2-79 3-65 4-29 
1-52 2-86 3-25 4-46 
1-49 2-44 3-52 4-52 
1-47 2-51 3-23 4-54 
1-25 2-59 3-43 4-67 
1-46 2-54 3-39 4-62 
1-48 2-24 3-36 4-32 
1-43 2-74 3-54 4-46 
1-49 2-25 3-47 4-40 
1-53 2-44 3-39 4-46 
1-53 2-31 3-57 4-46 
1-45 2-81 3-38 4-39 
1-18 2-33 3-55 4-37 
1-42 2-64 3-44 4-67 
1-40 2-39 3-49 4-42 
1-72 2-53 3-53 4-61 
1-83 2-62 3-97 4-47 
1-58 2-49 3-46 4-20 
1-54 2-55 3-58 4-40 
1-33 2-28 3-46 4-53 
1-7 2-58 3-63 4-60 
1-17 2-53 3-48 4-58 
1-14 2-48 3-60 4-62 
1-36 2-26 3-64 4-68 
1-57 2-24 3-54 4-25 
1-51 2-67 3-53 4-56 
1-33 2-57 3-39 4-46 
1-21 2-55 3-34 4-57 
1-32 2-27 3-35 4-55 
1-46 2-42 3-45 4-64 
1-56 2-60 3-44 4-68 
1-48 2-36 3-31 4-40 
1-51 2-39 3-67 4-54 
1-56 2-60 3-87 4-80 
1-61 2-35 3-43 4-32 
1-61 2-43 3-44 4-47 
1-50 2-40 3-70 4-23 
1-49 2-62 3-36 4-25 
1-13 2-49 3-56 4-21 
1-50 2-54 3-43 4-36 
1-39 2-58 3-56 4-43 
1-52 2-59 3-65 4-45 
1-60 2-37 3-52 4-49 
1-43 2-43 3-39 4-55 
1-47 2-49 3-59 4-57 
1-32 2-53 3-9 4-70 
1-31 2-47 3-71 4-68 
1-43 2-66 3-57 4-37 
1-36 2-32 3-54 4-44 
1-55 2-40 3-45 4-40 
1-51 2-31 3-14 4-50 
1-23 2-54 3-51 4-86 
1-47 2-34 3-12 4-25 
1-42 2-52 3-67 4-37 
1-40 2-37 3-43 4-66 
1-60 2-65 3-54 4-64 
1-41 2-57 3-23 4-78 
1-42 2-57 3-58 4-76 
1-52 2-54 3-69 4-27 
1-44 2-32 3-31 4-42 
1-68 2-50 3-19 4-36 
1-36 2-55 3-61 4-72 
1-34 2-34 3-55 4-44 
1-46 2-48 3-76 4-48 
1-58 2-49 3-57 4-27 
1-47 2-50 3-22 4-22 
1-54 2-60 3-18 4-52 
1-79 2-39 3-39 4-56 
1-45 2-68 3-43 4-33 
1-60 2-38 3-78 4-56 
1-43 2-29 3-60 4-45 
1-32 2-52 3-35 4-35 
1-68 2-66 3-40 4-45 
1-59 2-71 3-37 4-58 
1-64 2-17 3-48 4-40 
1-40 2-50 3-65 4-32 
1-52 2-59 3-73 4-42 
1-57 2-1 3-48 4-24 
1-42 2-45 3-68 4-56 
1-53 2-67 3-64 4-53 
1-46 2-48 3-27 4-58 
1-41 2-58 3-58 4-60 
1-57 2-38 3-77 4-0 
1-54 2-17 3-59 4-37 
1-61 2-54 3-54 4-60 
1-73 2-32 3-52 4-40 
1-91 2-66 3-53 4-39 
1-46 2-63 3-33 4-37 
1-46 2-34 3-36 4-53 
1-49 2-42 3-52 4-28 
1-64 2-59 3-45 4-29 
1-69 2-38 3-29 4-45 
1-71 2-56 3-56 4-54 
1-50 2-61 3-59 4-84 
1-77 2-55 3-61 4-70 
1-48 2-62 3-44 4-31 
1-20 2-59 3-52 4-43 
1-44 2-44 3-41 4-48 
1-37 2-67 3-25 4-56 
1-42 2-40 3-52 4-40 
1-63 2-35 3-32 4-77 
1-59 2-32 3-54 4-47 
1-67 2-41 3-74 4-28 
1-21 2-42 3-20 4-55 
1-36 2-30 3-42 4-46 
1-69 2-76 3-74 4-42 
1-61 2-51 3-50 4-22 
1-37 2-56 3-46 4-57 
1-55 2-48 3-46 4-16 
1-75 2-46 3-39 4-38 
1-57 2-68 3-51 4-62 
1-54 2-45 3-37 4-63 
1-29 2-59 3-43 4-72 
1-63 2-8 3-57 4-61 
1-62 2-40 3-54 4-59 
1-67 2-55 3-26 4-40 
1-54 2-41 3-74 4-43 
1-35 2-83 3-45 4-39 
1-70 2-40 3-17 4-39 
1-37 2-40 3-63 4-62 
1-68 2-79 3-51 4-52 
1-49 2-38 3-65 4-40 
1-11 2-41 3-58 4-40 
1-42 2-42 3-41 4-51 
1-69 2-31 3-44 4-76 
1-80 2-48 3-50 4-59 
1-37 2-43 3-47 4-12 
1-39 2-30 3-38 4-31 
1-25 2-43 3-33 4-24 
1-14 2-27 3-48 4-37 
1-48 2-31 3-40 4-44 
1-28 2-35 3-71 4-35 
1-28 2-51 3-20 4-51 
1-33 2-46 3-59 4-67 
1-63 2-57 3-39 4-38 
1-49 2-41 3-55 4-64 
1-68 2-29 3-49 4-35 
1-33 2-68 3-35 4-30 
1-41 2-50 3-60 4-71 
1-63 2-41 3-42 4-43 
1-92 2-64 3-62 4-71 
1-60 2-49 3-59 4-60 
1-64 2-80 3-36 4-50 
1-40 2-41 3-19 4-77 
1-24 2-30 3-50 4-63 
1-64 2-76 3-48 4-44 
1-66 2-37 3-61 4-49 
1-28 2-50 3-42 4-41 
1-52 2-54 3-54 4-46 
1-82 2-45 3-72 4-69 
1-50 2-7 3-52 4-51 
1-75 2-63 3-63 4-53 
1-56 2-28 3-63 4-42 
1-36 2-62 3-52 4-7 
1-45 2-47 3-57 4-22 
1-48 2-44 3-48 4-68 
1-48 2-54 3-48 4-76 
1-56 2-43 3-48 4-67 
1-73 2-74 3-27 4-27 
1-17 2-54 3-40 4-54 
1-59 2-24 3-37 4-73 
1-35 2-65 3-63 4-49 
1-80 2-56 3-65 4-60 
1-73 2-49 3-49 4-48 
1-54 2-72 3-23 4-22 
1-32 2-63 3-48 4-32 
1-35 2-53 3-35 4-66 
1-69 2-59 3-59 4-54 
1-71 2-66 3-49 4-62 
1-68 2-15 3-43 4-50 
1-72 2-45 3-53 4-33 
1-35 2-74 3-47 4-38 
1-63 2-15 3-41 4-60 
1-61 2-60 3-28 4-57 
1-28 2-35 3-51 4-37 
1-52 2-59 3-41 4-56 
1-68 2-28 3-54 4-39 
1-33 2-92 3-29 4-58 
1-43 2-40 3-54 4-73 
1-50 2-43 3-34 4-41 
1-75 2-48 3-57 4-27 
1-55 2-41 3-70 4-31 
1-43 2-54 3-50 4-50 
1-53 2-43 3-37 4-59 
1-65 2-36 3-35 4-51 
1-63 2-50 3-41 4-50 
1-51 2-98 3-64 4-46 
1-75 2-65 3-33 4-66 
1-42 2-52 3-64 4-41 
1-56 2-27 3-45 4-58 
1-60 2-70 3-51 4-71 
1-56 2-33 3-40 4-8 
1-48 2-37 3-40 4-41 
1-45 2-35 3-56 4-26 
1-61 2-31 3-63 4-49 
1-45 2-41 3-52 4-39 
1-54 2-13 3-46 4-40 
1-26 2-37 3-61 4-44 
1-45 2-37 3-73 4-78 
1-48 2-53 3-37 4-53 
1-39 2-73 3-65 4-44 
1-71 2-25 3-44 4-61 
1-44 2-51 3-45 4-74 
1-50 2-50 3-45 4-25 
1-75 2-61 3-50 4-57 
1-53 2-46 3-64 4-50 
1-70 2-49 3-51 4-54 
1-40 2-49 3-62 4-43 
1-62 2-43 3-12 4-44 
1-50 2-67 3-51 4-34 
1-52 2-19 3-61 4-58 
1-51 2-6 3-58 4-50 
1-31 2-57 3-23 4-65 
1-43 2-61 3-43 4-48 
1-68 2-71 3-30 4-52 
1-20 2-34 3-54 4-81 
1-32 2-50 3-73 4-44 
1-58 2-34 3-53 4-46 
1-50 2-85 3-35 4-22 
1-30 2-46 3-50 4-44 
1-41 2-36 3-30 4-64 
1-46 2-53 3-41 4-46 
1-51 2-75 3-30 4-39 
1-61 2-62 3-69 4-47 
1-57 2-63 3-23 4-70 
1-47 2-43 3-27 4-43 
1-35 2-26 3-65 4-75 
1-40 2-63 3-48 4-56 
1-68 2-42 3-27 4-23 
1-47 2-82 3-39 4-35 
1-60 2-28 3-43 4-55 
1-57 2-45 3-23 4-39 
1-27 2-54 3-68 4-46 
1-49 2-51 3-64 4-37 
1-74 2-54 3-52 4-17 
1-69 2-77 3-44 4-43 
1-54 2-49 3-40 4-39 
1-70 2-65 3-27 4-55 
1-47 2-33 3-10 4-51 
1-58 2-48 3-54 4-46 
1-65 2-44 3-22 4-27 
1-49 2-33 3-45 4-26 
1-49 2-37 3-59 4-66 
1-64 2-54 3-39 4-54 
1-45 2-52 3-54 4-38 
1-57 2-41 3-46 4-34 
1-29 2-64 3-69 4-60 
1-40 2-34 3-59 4-37 
1-22 2-35 3-38 4-54 
1-36 2-47 3-37 4-30 
1-71 2-64 3-14 4-34 
1-62 2-71 3-51 4-58 
1-63 2-36 3-29 4-46 
1-36 2-62 3-55 4-59 
1-64 2-65 3-53 4-31 
1-54 2-42 3-43 4-61 
1-43 2-49 3-80 4-29 
1-47 2-53 3-71 4-55 
1-84 2-43 3-26 4-60 
1-38 2-42 3-62 4-42 
1-57 2-55 3-39 4-42 
1-50 2-32 3-14 4-42 
1-44 2-30 3-19 4-59 
1-68 2-54 3-58 4-85 
1-47 2-41 3-74 4-75 
1-64 2-52 3-41 4-81 
1-61 2-39 3-34 4-55 
1-65 2-65 3-53 4-58 
1-52 2-41 3-33 4-53 
1-25 2-53 3-47 4-40 
1-30 2-47 3-40 4-39 
1-44 2-63 3-47 4-58 
1-48 2-63 3-58 4-42 
1-47 2-25 3-82 4-43 
1-63 2-72 3-47 4-56 
1-46 2-34 3-26 4-56 
1-79 2-41 3-54 4-67 
1-37 2-66 3-22 4-33 
1-54 2-52 3-49 4-57 
1-22 2-39 3-37 4-44 
1-36 2-58 3-64 4-42 
1-72 2-62 3-55 4-65 
1-48 2-41 3-48 4-50 
1-27 2-17 3-44 4-73 
1-28 2-67 3-39 4-34 
1-55 2-50 3-68 4-51 
1-22 2-42 3-56 4-70 
1-32 2-56 3-53 4-27 
1-49 2-34 3-41 4-21 
1-38 2-44 3-63 4-70 
1-55 2-46 3-57 4-48 
1-50 2-56 3-63 4-47 
1-53 2-60 3-61 4-42 
1-75 2-45 3-48 4-68 
1-21 2-42 3-41 4-43 
1-62 2-59 3-57 4-40 
1-44 2-48 3-81 4-28 
1-19 2-33 3-36 4-60 
1-52 2-63 3-67 4-37 
1-48 2-35 3-67 4-37 
1-33 2-47 3-39 4-50 
1-46 2-52 3-43 4-41 
1-24 2-39 3-49 4-49 
1-43 2-76 3-42 4-71 
1-50 2-78 3-41 4-54 
1-48 2-43 3-33 4-71 
1-33 2-52 3-64 4-44 
1-72 2-58 3-52 4-32 
1-40 2-16 3-48 4-36 
1-22 2-41 3-75 4-65 
1-72 2-59 3-32 4-54 
1-70 2-36 3-17 4-61 
1-22 2-24 3-61 4-28 
1-43 2-58 3-53 4-33 
1-26 2-29 3-71 4-64 
1-58 2-54 3-44 4-60 
1-45 2-24 3-46 4-68 
1-69 2-68 3-52 4-55 
1-19 2-55 3-38 4-58 
1-25 2-45 3-80 4-50 
1-76 2-66 3-39 4-17 
1-53 2-65 3-35 4-22 
1-61 2-21 3-21 4-43 
1-74 2-52 3-69 4-41 
1-70 2-83 3-62 4-46 
1-34 2-55 3-42 4-34 
1-48 2-53 3-55 4-72 
1-42 2-50 3-44 4-41 
1-29 2-55 3-31 4-35 
1-25 2-7 3-57 4-41 
1-38 2-57 3-50 4-63 
1-54 2-61 3-54 4-78 
1-50 2-55 3-38 4-43 
1-47 2-29 3-68 4-70 
1-46 2-37 3-44 4-49 
1-37 2-13 3-69 4-57 
1-104 2-27 3-31 4-48 
1-44 2-55 3-39 4-54 
1-51 2-51 3-68 4-67 
1-53 2-48 3-76 4-49 
1-32 2-48 3-38 4-27 
1-36 2-64 3-37 4-43 
1-49 2-64 3-41 4-45 
1-20 2-48 3-53 4-53 
1-54 2-34 3-45 4-61 
1-37 2-52 3-35 4-58 
1-37 2-53 3-30 4-50 
1-41 2-60 3-54 4-36 
1-43 2-54 3-62 4-51 
1-62 2-39 3-40 4-64 
1-55 2-12 3-28 4-55 
1-42 2-33 3-20 4-30 
1-31 2-74 3-7 4-51 
1-59 2-50 3-22 4-26 
1-72 2-57 3-69 4-62 
1-50 2-86 3-67 4-50 
1-56 2-36 3-33 4-67 
1-43 2-25 3-41 4-44 
1-36 2-12 3-61 4-28 
1-28 2-52 3-56 4-27 
1-66 2-53 3-67 4-43 
1-54 2-22 3-54 4-48 
1-72 2-65 3-41 4-59 
1-60 2-58 3-40 4-10 
1-45 2-52 3-65 4-66 
1-33 2-50 3-55 4-75 
1-59 2-47 3-18 4-48 
1-18 2-62 3-55 4-56 
1-66 2-47 3-22 4-25 
1-44 2-84 3-69 4-68 
1-43 2-62 3-20 4-48 
1-55 2-36 3-36 4-54 
1-52 2-53 3-24 4-6 
1-52 2-45 3-56 4-51 
1-73 2-69 3-59 4-36 
1-52 2-33 3-64 4-55 
1-40 2-25 3-44 4-54 
1-29 2-44 3-76 4-61 
1-71 2-61 3-60 4-50 
1-35 2-49 3-90 4-27 
1-69 2-48 3-44 4-66 
1-18 2-71 3-59 4-36 
1-41 2-76 3-59 4-58 
1-27 2-48 3-31 4-41 
1-58 2-67 3-47 4-58 
1-26 2-46 3-49 4-58 
1-39 2-51 3-22 4-47 
1-54 2-55 3-62 4-47 
1-47 2-65 3-13 4-48 
1-33 2-24 3-43 4-37 
1-19 2-38 3-20 4-50 
1-49 2-12 3-96 4-17 
1-69 2-50 3-46 4-46 
1-25 2-69 3-32 4-67 
1-49 2-55 3-51 4-37 
1-61 2-51 3-80 4-2 
1-43 2-52 3-46 4-46 
1-60 2-44 3-31 4-56 
1-75 2-72 3-48 4-28 
1-45 2-66 3-26 4-31 
1-60 2-57 3-74 4-85 
1-46 2-44 3-60 4-65 
1-48 2-50 3-38 4-65 
1-23 2-46 3-51 4-45 
1-55 2-40 3-64 4-45 
1-13 2-58 3-43 4-29 
1-71 2-40 3-32 4-20 
1-81 2-64 3-57 4-28 
1-45 2-38 3-48 4-53 
1-58 2-25 3-14 4-38 
1-33 2-43 3-28 4-42 
1-59 2-46 3-55 4-58 
1-53 2-54 3-63 4-42 
1-45 2-55 3-53 4-65 
1-36 2-51 3-58 4-77 
1-37 2-34 3-48 4-64 
1-25 2-59 3-55 4-25 
1-39 2-71 3-15 4-29 
1-24 2-50 3-43 4-24 
1-52 2-36 3-63 4-51 
1-47 2-46 3-36 4-54 
1-64 2-40 3-62 4-29 
1-53 2-52 3-50 4-49 
1-67 2-35 3-32 4-45 
1-76 2-34 3-31 4-35 
1-45 2-21 3-49 4-33 
1-48 2-51 3-32 4-23 
1-48 2-61 3-54 4-43 
1-41 2-36 3-34 4-19 
1-27 2-44 3-47 4-27 
1-16 2-39 3-63 4-72 
1-48 2-47 3-68 4-48 
1-58 2-64 3-35 4-54 
1-31 2-48 3-35 4-59 
1-27 2-50 3-61 4-78 
1-37 2-76 3-31 4-40 
1-52 2-65 3-70 4-35 
1-33 2-24 3-69 4-52 
1-68 2-48 3-29 4-58 
1-40 2-81 3-65 4-45 
1-59 2-40 3-50 4-57 
1-50 2-53 3-32 4-72 
1-51 2-41 3-56 4-53 
1-42 2-64 3-50 4-61 
1-64 2-60 3-59 4-62 
1-55 2-40 3-48 4-53 
1-39 2-92 3-49 4-64 
1-54 2-42 3-52 4-59 
1-45 2-66 3-66 4-77 
1-59 2-56 3-63 4-26 
1-62 2-47 3-44 4-19 
1-40 2-41 3-52 4-67 
1-38 2-52 3-55 4-71 
1-52 2-48 3-57 4-49 
1-33 2-38 3-76 4-22 
1-61 2-45 3-52 4-62 
1-38 2-26 3-62 4-54 
1-57 2-78 3-25 4-49 
1-38 2-36 3-65 4-14 
1-14 2-60 3-43 4-52 
1-42 2-59 3-59 4-80 
1-36 2-29 3-78 4-30 
1-47 2-39 3-48 4-32 
1-70 2-57 3-59 4-69 
1-25 2-46 3-38 4-62 
1-54 2-8 3-66 4-72 
1-65 2-54 3-49 4-61 
1-30 2-39 3-58 4-57 
1-50 2-75 3-67 4-36 
1-54 2-36 3-33 4-40 
1-57 2-53 3-63 4-37 
1-68 2-72 3-23 4-75 
1-58 2-53 3-60 4-43 
1-63 2-89 3-77 4-51 
1-54 2-24 3-50 4-25 
1-31 2-80 3-49 4-73 
1-61 2-58 3-41 4-49 
1-50 2-53 3-29 4-51 
1-54 2-38 3-47 4-61 
1-63 2-35 3-55 4-42 
1-84 2-48 3-35 4-42 
1-52 2-26 3-69 4-43 
1-67 2-41 3-59 4-38 
1-44 2-48 3-39 4-44 
1-29 2-41 3-55 4-38 
1-36 2-46 3-43 4-78 
1-30 2-56 3-41 4-67 
1-60 2-88 3-72 4-64 
1-58 2-70 3-32 4-57 
1-39 2-32 3-51 4-58 
1-49 2-28 3-82 4-43 
1-36 2-17 3-54 4-68 
1-60 2-39 3-60 4-66 
1-58 2-54 3-71 4-61 
1-69 2-52 3-59 4-56 
1-58 2-44 3-69 4-12 
1-48 2-48 3-40 4-31 
1-49 2-77 3-48 4-48 
1-51 2-44 3-48 4-34 
1-46 2-28 3-18 4-52 
1-63 2-54 3-51 4-54 
1-48 2-33 3-62 4-40 
1-42 2-41 3-7 4-47 
1-16 2-37 3-41 4-16 
1-45 2-40 3-23 4-83 
1-43 2-47 3-30 4-54 
1-43 2-50 3-63 4-51 
1-32 2-49 3-69 4-44 
1-44 2-13 3-60 4-36 
1-27 2-27 3-35 4-44 
1-46 2-39 3-46 4-60 
1-51 2-52 3-28 4-27 
1-94 2-59 3-51 4-74 
1-65 2-28 3-28 4-45 
1-64 2-39 3-66 4-77 
1-33 2-49 3-44 4-43 
1-50 2-63 3-61 4-59 
1-27 2-49 3-40 4-82 
1-52 2-46 3-59 4-73 
1-75 2-34 3-55 4-71 
1-50 2-64 3-43 4-57 
1-70 2-45 3-72 4-25 
1-66 2-32 3-81 4-30 
1-33 2-56 3-47 4-28 
1-54 2-47 3-64 4-57 
1-43 2-55 3-78 4-12 
1-42 2-42 3-67 4-45 
1-49 2-29 3-34 4-49 
1-17 2-49 3-79 4-40 
1-35 2-41 3-49 4-39 
1-52 2-23 3-66 4-69 
1-45 2-30 3-63 4-45 
1-57 2-72 3-75 4-65 
1-35 2-43 3-32 4-51 
1-26 2-57 3-43 4-81 
1-77 2-57 3-38 4-35 
1-53 2-51 3-5 4-36 
1-52 2-37 3-29 4-42 
1-38 2-75 3-59 4-52 
1-56 2-55 3-61 4-33 
1-56 2-26 3-62 4-94 
1-66 2-42 3-68 4-43 
1-47 2-46 3-44 4-32 
1-39 2-46 3-81 4-51 
1-35 2-36 3-43 4-49 
1-71 2-39 3-44 4-61 
1-32 2-44 3-44 4-71 
1-33 2-65 3-34 4-72 
1-62 2-31 3-59 4-42 
1-56 2-48 3-34 4-38 
1-58 2-52 3-59 4-59 
1-67 2-29 3-46 4-58 
1-48 2-8 3-55 4-33 
1-51 2-57 3-57 4-52 
1-55 2-90 3-21 4-72 
1-45 2-44 3-33 4-75 
1-54 2-16 3-26 4-26 
1-44 2-31 3-37 4-24 
1-63 2-47 3-45 4-35 
1-35 2-44 3-32 4-39 
1-56 2-48 3-45 4-43 
1-55 2-57 3-87 4-57 
1-50 2-62 3-50 4-44 
1-39 2-47 3-68 4-57 
1-39 2-24 3-62 4-51 
1-62 2-68 3-39 4-45 
1-32 2-37 3-50 4-49 
1-57 2-27 3-29 4-46 
1-23 2-33 3-57 4-72 
1-24 2-24 3-35 4-58 
1-25 2-37 3-59 4-41 
1-25 2-42 3-62 4-44 
1-82 2-10 3-50 4-46 
1-55 2-62 3-40 4-55 
1-37 2-35 3-54 4-43 
1-56 2-41 3-27 4-40 
1-56 2-50 3-58 4-84 
1-47 2-60 3-51 4-9 
1-39 2-36 3-53 4-67 
1-37 2-33 3-61 4-55 
1-54 2-52 3-55 4-51 
1-35 2-50 3-56 4-47 
1-44 2-37 3-47 4-43 
1-47 2-33 3-57 4-46 
1-42 2-55 3-33 4-69 
1-33 2-66 3-53 4-58 
1-63 2-38 3-45 4-33 
1-44 2-29 3-41 4-47 
1-49 2-69 3-57 4-57 
1-70 2-57 3-52 4-51 
1-28 2-54 3-34 4-47 
1-57 2-80 3-72 4-38 
1-32 2-33 3-49 4-44 
1-41 2-87 3-29 4-45 
1-43 2-52 3-60 4-33 
1-42 2-63 3-54 4-37 
1-47 2-47 3-45 4-26 
1-45 2-72 3-66 4-29 
1-36 2-64 3-71 4-53 
1-59 2-35 3-58 4-56 
1-35 2-40 3-63 4-26 
1-37 2-49 3-42 4-54 
1-34 2-29 3-23 4-37 
1-47 2-36 3-41 4-22 
1-48 2-43 3-66 4-59 
1-97 2-66 3-53 4-44 
1-37 2-44 3-57 4-37 
1-54 2-27 3-50 4-46 
1-49 2-71 3-54 4-45 
1-95 2-38 3-45 4-49 
1-53 2-15 3-48 4-57 
1-44 2-57 3-21 4-51 
1-47 2-83 3-43 4-75 
1-29 2-37 3-57 4-79 
1-60 2-40 3-50 4-60 
1-35 2-54 3-36 4-50 
1-50 2-56 3-32 4-41 
1-40 2-50 3-68 4-64 
1-63 2-35 3-54 4-14 
1-67 2-33 3-39 4-61 
1-14 2-70 3-74 4-61 
1-27 2-41 3-49 4-45 
1-49 2-24 3-52 4-48 
1-73 2-20 3-41 4-23 
1-57 2-82 3-27 4-54 
1-64 2-44 3-62 4-70 
1-24 2-52 3-57 4-17 
1-11 2-55 3-37 4-63 
1-54 2-60 3-73 4-38 
1-69 2-42 3-54 4-62 
1-56 2-61 3-30 4-22 
1-56 2-43 3-45 4-55 
1-57 2-62 3-57 4-60 
1-29 2-70 3-37 4-62 
1-51 2-41 3-49 4-22 
1-77 2-35 3-77 4-13 
1-38 2-46 3-29 4-60 
1-55 2-48 3-36 4-34 
1-48 2-12 3-57 4-27 
1-63 2-55 3-51 4-80 
1-51 2-62 3-50 4-71 
1-47 2-31 3-54 4-50 
1-56 2-44 3-35 4-38 
1-46 2-46 3-59 4-81 
1-38 2-61 3-33 4-62 
1-31 2-55 3-68 4-68 
1-51 2-57 3-85 4-18 
1-30 2-54 3-73 4-56 
1-27 2-57 3-50 4-51 
1-25 2-76 3-32 4-37 
1-14 2-49 3-56 4-36 
1-63 2-18 3-59 4-54 
1-5 2-51 3-41 4-36 
1-27 2-70 3-38 4-62 
1-69 2-46 3-21 4-39 
1-37 2-48 3-71 4-51 
1-57 2-60 3-41 4-41 
1-66 2-44 3-41 4-65 
1-52 2-42 3-14 4-72 
1-73 2-60 3-81 4-40 
1-44 2-24 3-74 4-43 
1-54 2-47 3-40 4-58 
1-56 2-34 3-29 4-50 
1-50 2-63 3-18 4-15 
1-65 2-32 3-54 4-32 
1-40 2-57 3-33 4-69 
1-51 2-69 3-21 4-29 
1-52 2-79 3-44 4-25 
1-45 2-52 3-52 4-48 
1-58 2-42 3-54 4-14 
1-42 2-34 3-62 4-25 
1-42 2-58 3-55 4-32 
1-80 2-68 3-58 4-30 
1-56 2-57 3-49 4-47 
1-47 2-41 3-24 4-27 
1-35 2-45 3-62 4-65 
1-46 2-58 3-51 4-64 
1-57 2-74 3-52 4-60 
1-61 2-42 3-68 4-39 
1-31 2-54 3-49 4-77 
1-46 2-28 3-34 4-67 
1-55 2-36 3-43 4-56 
1-60 2-8 3-46 4-67 
1-78 2-40 3-35 4-67 
1-23 2-44 3-61 4-41 
1-34 2-44 3-63 4-63 
1-72 2-57 3-58 4-66 
1-78 2-48 3-62 4-71 
1-53 2-63 3-44 4-67 
1-49 2-50 3-43 4-34 
1-45 2-45 3-62 4-8 
1-44 2-71 3-28 4-25 
1-49 2-38 3-38 4-62 
1-37 2-38 3-67 4-58 
1-33 2-47 3-61 4-44 
1-44 2-48 3-34 4-28 
1-61 2-78 3-45 4-75 
1-45 2-46 3-76 4-42 
1-63 2-47 3-60 4-69 
1-45 2-46 3-54 4-33 
1-53 2-68 3-31 4-46 
1-61 2-58 3-57 4-57 
1-38 2-49 3-49 4-55 
1-41 2-56 3-64 4-81 
1-43 2-48 3-50 4-43 
1-56 2-38 3-56 4-38 
1-71 2-53 3-47 4-59 
1-66 2-31 3-24 4-49 
1-36 2-26 3-43 4-42 
1-57 2-36 3-49 4-73 
1-51 2-48 3-34 4-55 
1-34 2-38 3-46 4-81 
1-80 2-51 3-47 4-41 
1-47 2-47 3-52 4-46 
1-44 2-16 3-55 4-34 
1-42 2-41 3-48 4-55 
1-47 2-44 3-36 4-43 
1-34 2-61 3-76 4-62 
1-38 2-31 3-62 4-0 
1-50 2-53 3-53 4-22 
1-20 2-23 3-53 4-59 
1-36 2-29 3-42 4-47 
1-81 2-74 3-55 4-36 
1-43 2-22 3-45 4-44 
1-52 2-57 3-55 4-66 
1-54 2-43 3-39 4-38 
1-49 2-32 3-46 4-34 
1-34 2-22 3-40 4-46 
1-44 2-42 3-63 4-44 
1-45 2-41 3-30 4-35 
1-32 2-44 3-41 4-46 
1-49 2-69 3-42 4-26 
1-63 2-29 3-37 4-63 
1-58 2-40 3-57 4-70 
1-28 2-38 3-49 4-39 
1-32 2-67 3-51 4-38 
1-41 2-21 3-67 4-58 
1-21 2-42 3-29 4-44 
1-58 2-58 3-43 4-70 
1-34 2-1 3-95 4-60 
1-22 2-85 3-37 4-42 
1-34 2-44 3-61 4-57 
1-52 2-7 3-35 4-75 
1-33 2-68 3-60 4-42 
1-34 2-69 3-73 4-92 
1-25 2-46 3-66 4-52 
1-59 2-46 3-54 4-60 
1-24 2-42 3-43 4-84 
1-82 2-29 3-33 4-41 
1-64 2-24 3-43 4-46 
1-44 2-44 3-29 4-32 
1-42 2-48 3-37 4-66 
1-56 2-28 3-50 4-53 
1-54 2-76 3-41 4-45 
1-47 2-16 3-57 4-51 
1-32 2-49 3-78 4-56 
1-33 2-30 3-58 4-68 
1-49 2-46 3-70 4-70 
1-47 2-49 3-58 4-26 
1-35 2-51 3-37 4-67 
1-33 2-15 3-47 4-45 
1-49 2-48 3-64 4-45 
1-53 2-47 3-58 4-58 
1-82 2-17 3-47 4-36 
1-50 2-3 3-36 4-31 
1-73 2-34 3-44 4-32 
1-24 2-42 3-53 4-31 
1-31 2-58 3-34 4-44 
1-42 2-44 3-58 4-55 
1-68 2-36 3-45 4-49 
1-32 2-29 3-57 4-68 
1-24 2-38 3-49 4-54 
1-63 2-55 3-42 4-49 
1-43 2-39 3-46 4-54 
1-62 2-66 3-47 4-66 
1-16 2-45 3-48 4-40 
1-54 2-51 3-26 4-66 
1-49 2-22 3-72 4-34 
1-46 2-67 3-61 4-49 
1-45 2-49 3-53 4-61 
1-71 2-30 3-49 4-42 
